"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .","oscar wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .",1.0,1.0,0,0,1,1,"Skipped"
"what was once original has been co-opted so frequently that it now seems pedestrian .","what was once original has been co-opted so frequently that it now seems pedestrian .",0.0,0.0,0,0,0,36,"Failed"
"... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .","... plays like somebody spliced random moments of a chris rock routine into what is otherwise a cliche-riddled but self-serious spy thriller .",0.0,0.0,0,0,0,197,"Failed"
"candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .","candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .",1.0,1.0,0,0,1,1,"Skipped"
"the film is quiet , threatening and unforgettable .","the film is quiet , threatening and unforgettable .",1.0,1.0,0,0,1,1,"Skipped"
"a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama .","a gorgeous , high-spirited musical from india that exquisitely blends music , dance , song , and high drama .",1.0,1.0,0,0,1,1,"Skipped"
"a gorgeous , witty , seductive movie .","a gorgeous , witty , seductive movie .",1.0,1.0,0,0,1,1,"Skipped"
"whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting .","whether writer-director anne fontaine 's film is a ghost story , an account of a nervous breakdown , a trip down memory lane , all three or none of the above , it is as seductive as it is haunting .",1.0,1.0,0,0,1,1,"Skipped"
"this is n't even madonna 's swept away .","this is n't even madonna 's swept away .",0.0,0.0,0,0,0,64,"Failed"
"a sequence of ridiculous shoot - 'em - up scenes .","a sequence of ridiculous shoot - 'em - up scenes .",0.0,0.0,0,0,0,110,"Failed"
"this nickleby thing might have more homosexual undertones than an eddie [[murphy]] film .","this nickleby thing might have more homosexual undertones than an eddie [[tater]] film .",0.0,1.0,0,1,0,33,"Successful"
"preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment .","preaches to two completely different choirs at the same time , which is a pretty amazing accomplishment .",1.0,1.0,0,0,1,1,"Skipped"
"what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .","what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .",1.0,1.0,0,0,1,1,"Skipped"
"a woman 's pic directed with resonance by ilya chaiken .","a woman 's pic directed with resonance by ilya chaiken .",1.0,1.0,0,0,1,1,"Skipped"
"i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand .","i sympathize with the plight of these families , but the movie does n't do a very good job conveying the issue at hand .",0.0,0.0,0,0,0,200,"Failed"
"a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession .","a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession .",1.0,1.0,0,0,1,1,"Skipped"
"it all feels like a monty python sketch gone horribly wrong .","it all feels like a monty python sketch gone horribly wrong .",0.0,0.0,0,0,0,183,"Failed"
"it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .","it 's clear the filmmakers were n't sure where they wanted their story to go , and even more clear that they lack the skills to get us to this undetermined destination .",0.0,0.0,0,0,0,200,"Failed"
"it 's everything you do n't go to the movies for .","it 's everything you do n't go to the movies for .",0.0,0.0,0,0,0,109,"Failed"
"at its best , queen is campy fun like the vincent price horror classics of the '60s .","at its best , queen is campy fun like the vincent price horror classics of the '60s .",1.0,1.0,0,0,1,1,"Skipped"
"but the power of these -lrb- subjects -rrb- is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative .","but the power of these -lrb- subjects -rrb- is obscured by the majority of the film that shows a stationary camera on a subject that could be mistaken for giving a public oration , rather than contributing to a film 's narrative .",0.0,0.0,0,0,0,200,"Failed"
"huston nails both the glad-handing and the choking sense of hollow despair .","huston nails both the glad-handing and the choking sense of hollow despair .",1.0,1.0,0,0,1,1,"Skipped"
"rarely has so much money delivered so little entertainment .","rarely has so much money delivered so little entertainment .",0.0,0.0,0,0,0,73,"Failed"
"a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .","a spellbinding african film about the modern condition of rootlessness , a state experienced by millions around the globe .",1.0,1.0,0,0,1,1,"Skipped"
"-lrb- næs -rrb- directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage .","-lrb- næs -rrb- directed the stage version of elling , and gets fine performances from his two leads who originated the characters on stage .",1.0,1.0,0,0,1,1,"Skipped"
"it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip .","it 's a much more emotional journey than what shyamalan has given us in his past two movies , and gibson , stepping in for bruce willis , is the perfect actor to take us on the trip .",1.0,1.0,0,0,1,1,"Skipped"
"a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past .","a simple , but gritty and well-acted ensemble drama that encompasses a potent metaphor for a country still dealing with its fascist past .",1.0,1.0,0,0,1,1,"Skipped"
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .","it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .",0.0,0.0,0,0,0,190,"Failed"
"passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards .","passable entertainment , but it 's the kind of motion picture that wo n't make much of a splash when it 's released , and will not be remembered long afterwards .",0.0,0.0,0,0,0,200,"Failed"
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '","awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '",1.0,1.0,0,0,1,1,"Skipped"
"a quiet , pure , elliptical film","a quiet , pure , elliptical film",1.0,1.0,0,0,1,1,"Skipped"
"what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .","what 's surprising about full frontal is that despite its overt self-awareness , parts of the movie still manage to break past the artifice and thoroughly engage you .",1.0,1.0,0,0,1,1,"Skipped"
"a romantic comedy enriched by a sharp eye for manners and mores .","a romantic comedy enriched by a sharp eye for manners and mores .",1.0,1.0,0,0,1,1,"Skipped"
"not really [[bad]] so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .","not really [[big]] so much as distasteful : we need kidnapping suspense dramas right now like we need doomsday thrillers .",0.0,1.0,0,1,0,136,"Successful"
"slick piece of cross-promotion .","slick piece of cross-promotion .",1.0,1.0,0,0,1,1,"Skipped"
"a quiet treasure -- a film to be savored .","a quiet treasure -- a film to be savored .",1.0,1.0,0,0,1,1,"Skipped"
"i just loved every minute of this film .","i just loved every minute of this film .",1.0,1.0,0,0,1,1,"Skipped"
"challenging , intermittently engrossing and unflaggingly creative .","challenging , intermittently engrossing and unflaggingly creative .",1.0,1.0,0,0,1,1,"Skipped"
"writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .","writer-director 's mehta 's effort has tons of charm and the whimsy is in the mixture , the intoxicating masala , of cultures and film genres .",1.0,1.0,0,0,1,1,"Skipped"
"a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .","a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .",0.0,0.0,0,0,0,200,"Failed"
"a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear .","a difficult , absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear .",1.0,1.0,0,0,1,1,"Skipped"
"this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs .","this is a train wreck of an action film -- a stupefying attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs .",0.0,0.0,0,0,0,200,"Failed"
"the film tunes into a grief that could lead a man across centuries .","the film tunes into a grief that could lead a man across centuries .",1.0,1.0,0,0,1,1,"Skipped"
"byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama .","byler reveals his characters in a way that intrigues and even fascinates us , and he never reduces the situation to simple melodrama .",1.0,1.0,0,0,1,1,"Skipped"
"so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! '","so unassuming and pure of heart , you ca n't help but warmly extend your arms and yell ` safe ! '",1.0,1.0,0,0,1,1,"Skipped"
"the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow .","the script kicks in , and mr. hartley 's distended pace and foot-dragging rhythms follow .",0.0,0.0,0,0,0,116,"Failed"
"once -lrb- kim -rrb- begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard .","once -lrb- kim -rrb- begins to overplay the shock tactics and bait-and-tackle metaphors , you may decide it 's too high a price to pay for a shimmering picture postcard .",0.0,0.0,0,0,0,194,"Failed"
"though only 60 minutes long , the film is packed with information and impressions .","though only 60 minutes long , the film is packed with information and impressions .",1.0,1.0,0,0,1,1,"Skipped"
"while it 's genuinely cool to hear characters talk about early rap records -lrb- sugar hill gang , etc. -rrb- , the constant referencing of hip-hop arcana can alienate even the savviest audiences .","while it 's genuinely cool to hear characters talk about early rap records -lrb- sugar hill gang , etc. -rrb- , the constant referencing of hip-hop arcana can alienate even the savviest audiences .",0.0,0.0,0,0,0,200,"Failed"
"if your taste runs to ` difficult ' films you absolutely ca n't miss it .","if your taste runs to ` difficult ' films you absolutely ca n't miss it .",1.0,1.0,0,0,1,1,"Skipped"
"like you could n't [[smell]] this turkey rotting from miles away .","like you could n't [[sense]] this turkey rotting from miles away .",0.0,1.0,0,1,0,70,"Successful"
"it has all the excitement of eating oatmeal .","it has all the excitement of eating oatmeal .",1.0,1.0,1,1,0,1,"Skipped"
"to say this was done better in wilder 's some like it hot is like saying the sun rises in the east .","to say this was done better in wilder 's some like it hot is like saying the sun rises in the east .",0.0,0.0,0,0,0,200,"Failed"
"so much facile technique , such cute ideas , so little movie .","so much facile technique , such cute ideas , so little movie .",1.0,1.0,0,0,1,1,"Skipped"
"without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .","without non-stop techno or the existential overtones of a kieslowski morality tale , maelström is just another winter sleepers .",0.0,0.0,0,0,0,51,"Failed"
"not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics .","not far beneath the surface , this reconfigured tale asks disturbing questions about those things we expect from military epics .",1.0,1.0,0,0,1,1,"Skipped"
"schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character .","schaeffer has to find some hook on which to hang his persistently useless movies , and it might as well be the resuscitation of the middle-aged character .",0.0,0.0,0,0,0,200,"Failed"
"a string of rehashed sight gags based in insipid vulgarity .","a string of rehashed sight gags based in insipid vulgarity .",0.0,0.0,0,0,0,142,"Failed"
"maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .","maud and roland 's search for an unknowable past makes for a haunting literary detective story , but labute pulls off a neater trick in possession : he makes language sexy .",1.0,1.0,0,0,1,1,"Skipped"
"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .","exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .",1.0,1.0,0,0,1,1,"Skipped"
"hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .","hardly a masterpiece , but it introduces viewers to a good charitable enterprise and some interesting real people .",1.0,1.0,0,0,1,1,"Skipped"
"a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking .","a must-see for the david mamet enthusiast and for anyone who appreciates intelligent , stylish moviemaking .",1.0,1.0,0,0,1,1,"Skipped"
"worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change .","worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change .",1.0,1.0,0,0,1,1,"Skipped"
"there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .","there is nothing outstanding about this film , but it is good enough and will likely be appreciated most by sailors and folks who know their way around a submarine .",1.0,1.0,0,0,1,1,"Skipped"
"about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological .","about a manga-like heroine who fights back at her abusers , it 's energetic and satisfying if not deep and psychological .",1.0,1.0,0,0,1,1,"Skipped"
"the end result is a film that 's neither .","the end result is a film that 's neither .",0.0,0.0,0,0,0,83,"Failed"
"jones ... does offer a brutal form of charisma .","jones ... does offer a brutal form of charisma .",1.0,1.0,0,0,1,1,"Skipped"
"a film about a young man finding god that is accessible and touching to the marrow .","a film about a young man finding god that is accessible and touching to the marrow .",1.0,1.0,0,0,1,1,"Skipped"
"it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff .","it showcases carvey 's talent for voices , but not nearly enough and not without taxing every drop of one 's patience to get to the good stuff .",0.0,0.0,0,0,0,200,"Failed"
"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath .","this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath .",1.0,1.0,0,0,1,1,"Skipped"
"few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .","few films capture so perfectly the hopes and dreams of little boys on baseball fields as well as the grown men who sit in the stands .",1.0,1.0,0,0,1,1,"Skipped"
"rarely has leukemia [[looked]] so shimmering and benign .","rarely has leukemia [[expect]] so shimmering and benign .",0.0,1.0,0,1,0,43,"Successful"
"utterly [[lacking]] in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film .","utterly [[miss]] in charm , wit and invention , roberto benigni 's pinocchio is an astonishingly bad film .",0.0,1.0,0,1,0,83,"Successful"
"it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them .","it 's one heck of a character study -- not of hearst or davies but of the unique relationship between them .",1.0,1.0,0,0,1,1,"Skipped"
"it all adds up to good fun .","it all adds up to good fun .",1.0,1.0,0,0,1,1,"Skipped"
"birthday girl is an amusing joy ride , with some surprisingly violent moments .","birthday girl is an amusing joy ride , with some surprisingly violent moments .",1.0,1.0,0,0,1,1,"Skipped"
"there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .","there are some wonderfully fresh moments that smooth the moral stiffness with human kindness and hopefulness .",1.0,1.0,0,0,1,1,"Skipped"
"do n't be fooled by the impressive cast list - eye see you is pure junk .","do n't be fooled by the impressive cast list - eye see you is pure junk .",0.0,0.0,0,0,0,200,"Failed"
"as [[vulgar]] as it is banal .","as [[coarse]] as it is banal .",0.0,1.0,0,1,0,33,"Successful"
"it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way .","it will grip even viewers who are n't interested in rap , as it cuts to the heart of american society in an unnerving way .",1.0,1.0,0,0,1,1,"Skipped"
