"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"if you 've [[ever]] entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .","if you 've [[eber]] entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .",0.0,0.0,0,0,0,100,"Failed"
"[[even]] horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor .","[[eben]] horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor .",0.0,0.0,0,0,0,100,"Failed"
"an absurdist comedy about alienation , [[separation]] and loss .","an absurdist comedy about alienation , [[searation]] and loss .",0.0,1.0,0,1,0,100,"Successful"
"this one is definitely one to skip , even for horror movie fanatics .","this one is definitely one to skip , even for horror movie fanatics .",1.0,1.0,1,1,0,1,"Skipped"
"[[even]] with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting .","[[eUven]] with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting .",0.0,0.0,0,0,0,100,"Failed"
"[[wince-inducing]] dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .","[[wibce-inducing]] dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",0.0,1.0,0,1,0,100,"Successful"
"it has all the [[excitement]] of eating oatmeal .","it has all the [[eccitement]] of eating oatmeal .",0.0,1.0,0,1,0,100,"Successful"
"it all [[feels]] like a monty python sketch gone horribly wrong .","it all [[fdels]] like a monty python sketch gone horribly wrong .",0.0,0.0,0,0,0,100,"Failed"
"[[exciting]] and direct , with ghost imagery that shows just enough to keep us on our toes .","[[eDxciting]] and direct , with ghost imagery that shows just enough to keep us on our toes .",0.0,0.0,1,1,1,100,"Failed"
"[[tries]] to add some spice to its quirky sentiments but the taste is all too familiar .","[[tdies]] to add some spice to its quirky sentiments but the taste is all too familiar .",0.0,0.0,0,0,0,100,"Failed"
"what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .","what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .",1.0,1.0,0,0,1,1,"Skipped"
"this [[movie]] is maddening .","this [[mocie]] is maddening .",0.0,1.0,0,1,0,77,"Successful"
"i just [[loved]] every minute of this film .","i just [[lgoved]] every minute of this film .",0.0,0.0,1,1,1,88,"Failed"
"[[awesome]] creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '","[[aaesome]] creatures , breathtaking scenery , and epic battle scenes add up to another ` spectacular spectacle . '",0.0,0.0,1,1,1,100,"Failed"
"at [[least]] one scene is so disgusting that viewers may be hard pressed to retain their lunch .","at [[laest]] one scene is so disgusting that viewers may be hard pressed to retain their lunch .",0.0,0.0,0,0,0,100,"Failed"
"there is no [[pleasure]] in watching a child suffer .","there is no [[peasure]] in watching a child suffer .",0.0,0.0,0,0,0,100,"Failed"
"a [[bloated]] gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...","a [[bcloated]] gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...",0.0,0.0,0,0,0,100,"Failed"
"[[complete]] lack of originality , cleverness or even visible effort","[[cimplete]] lack of originality , cleverness or even visible effort",0.0,0.0,0,0,0,100,"Failed"
"at once [[half-baked]] and overheated .","at once [[hAalf-baked]] and overheated .",0.0,0.0,0,0,0,100,"Failed"
"in execution , this clever idea is far [[less]] funny than the original , killers from space .","in execution , this clever idea is far [[leoss]] funny than the original , killers from space .",0.0,1.0,0,1,0,100,"Successful"
"serving [[sara]] does n't serve up a whole lot of laughs .","serving [[saara]] does n't serve up a whole lot of laughs .",0.0,1.0,0,1,0,100,"Successful"
"[[confirms]] the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .","[[cRonfirms]] the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .",0.0,0.0,0,0,0,100,"Failed"
"teen movies have really hit the skids .","teen movies have really hit the skids .",1.0,1.0,1,1,0,1,"Skipped"
"[[warm]] water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .","[[wSarm]] water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .",0.0,0.0,1,1,1,100,"Failed"
"it 's [[slow]] -- very , very slow .","it 's [[siow]] -- very , very slow .",0.0,0.0,0,0,0,27,"Failed"
"american chai encourages [[rueful]] laughter at stereotypes only an indian-american would recognize .","american chai encourages [[rheful]] laughter at stereotypes only an indian-american would recognize .",0.0,1.0,0,1,0,100,"Successful"
"[[smart]] , provocative and blisteringly funny .","[[samrt]] , provocative and blisteringly funny .",0.0,0.0,1,1,1,100,"Failed"
"a [[warm]] , funny , engaging film .","a [[wRarm]] , funny , engaging film .",0.0,0.0,1,1,1,98,"Failed"
"... routine , harmless diversion and little else .","... routine , harmless diversion and little else .",1.0,1.0,0,0,1,1,"Skipped"
"prurient playthings aside , there 's [[little]] to love about this english trifle .","prurient playthings aside , there 's [[liZttle]] to love about this english trifle .",0.0,1.0,0,1,0,100,"Successful"
"one of the [[best]] films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .","one of the [[bWest]] films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .",0.0,0.0,1,1,1,100,"Failed"
"overall very [[good]] for what it 's trying to do .","overall very [[goUod]] for what it 's trying to do .",0.0,1.0,1,0,1,79,"Successful"
"[[birthday]] girl is an amusing joy ride , with some surprisingly violent moments .","[[bDirthday]] girl is an amusing joy ride , with some surprisingly violent moments .",0.0,1.0,1,0,1,100,"Successful"
"it 's about [[following]] your dreams , no matter what your parents think .","it 's about [[fillowing]] your dreams , no matter what your parents think .",0.0,0.0,1,1,1,100,"Failed"
"[[puts]] a human face on a land most westerners are unfamiliar with .","[[pAuts]] a human face on a land most westerners are unfamiliar with .",0.0,1.0,1,0,1,100,"Successful"
"it [[provides]] the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .","it [[pdovides]] the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",0.0,0.0,1,1,1,100,"Failed"
"because of an [[unnecessary]] and clumsy last scene , ` swimfan ' left me with a very bad feeling .","because of an [[ubnecessary]] and clumsy last scene , ` swimfan ' left me with a very bad feeling .",0.0,0.0,0,0,0,100,"Failed"
"a valueless kiddie paean to pro basketball underwritten by the nba .","a valueless kiddie paean to pro basketball underwritten by the nba .",1.0,1.0,1,1,0,1,"Skipped"
"the reality of the new [[live-action]] pinocchio he directed , cowrote and starred in borders on the grotesque .","the reality of the new [[live-acgtion]] pinocchio he directed , cowrote and starred in borders on the grotesque .",0.0,1.0,0,1,0,100,"Successful"
"one of [[creepiest]] , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .","one of [[cfeepiest]] , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .",0.0,1.0,1,0,1,100,"Successful"
"against all [[odds]] in heaven and hell , it creeped me out just fine .","against all [[oadds]] in heaven and hell , it creeped me out just fine .",0.0,1.0,1,0,1,100,"Successful"
"[[montias]] ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .","[[mcontias]] ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .",0.0,0.0,1,1,1,100,"Failed"
"the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .","the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .",1.0,1.0,1,1,0,1,"Skipped"
"but what are [[adults]] doing in the theater at all ?","but what are [[acults]] doing in the theater at all ?",0.0,0.0,0,0,0,74,"Failed"
"of [[course]] , by more objective measurements it 's still quite bad .","of [[ciurse]] , by more objective measurements it 's still quite bad .",0.0,0.0,0,0,0,100,"Failed"
"[[manages]] to show life in all of its banality when the intention is quite the opposite .","[[mManages]] to show life in all of its banality when the intention is quite the opposite .",0.0,0.0,0,0,0,100,"Failed"
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .","but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .",1.0,1.0,0,0,1,1,"Skipped"
"oh [[come]] on .","oh [[cgome]] on .",0.0,0.0,0,0,0,13,"Failed"
"... a [[story]] we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .","... a [[sUtory]] we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .",0.0,0.0,1,1,1,100,"Failed"
"... a fun [[little]] timewaster , helped especially by the cool presence of jean reno .","... a fun [[liKttle]] timewaster , helped especially by the cool presence of jean reno .",0.0,0.0,1,1,1,100,"Failed"
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the l.a. beach scene and the imaginative -lrb- and sometimes illegal -rrb- ways kids can make a playground out of the refuse of adults .","the movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the l.a. beach scene and the imaginative -lrb- and sometimes illegal -rrb- ways kids can make a playground out of the refuse of adults .",1.0,1.0,0,0,1,1,"Skipped"
"this [[nickleby]] thing might have more homosexual undertones than an eddie murphy film .","this [[ncikleby]] thing might have more homosexual undertones than an eddie murphy film .",0.0,0.0,0,0,0,100,"Failed"
"the lion king was a roaring success when it was released eight years ago , but on imax it seems [[better]] , not just bigger .","the lion king was a roaring success when it was released eight years ago , but on imax it seems [[befter]] , not just bigger .",0.0,1.0,1,0,1,100,"Successful"
"[[jose]] campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .","[[jWose]] campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .",0.0,0.0,1,1,1,100,"Failed"
"with [[virtually]] no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .","with [[vWirtually]] no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .",0.0,0.0,0,0,0,100,"Failed"
"a science-fiction pastiche so [[lacking]] in originality that if you stripped away its inspirations there would be precious little left .","a science-fiction pastiche so [[lacQking]] in originality that if you stripped away its inspirations there would be precious little left .",0.0,1.0,0,1,0,100,"Successful"
"[[ahhhh]] ... revenge is sweet !","[[ahghh]] ... revenge is sweet !",0.0,1.0,1,0,1,86,"Successful"
"[[immersing]] us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .","[[ijmersing]] us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .",0.0,0.0,1,1,1,100,"Failed"
"[[comes]] ... uncomfortably close to coasting in the treads of the bicycle thief .","[[cimes]] ... uncomfortably close to coasting in the treads of the bicycle thief .",0.0,0.0,0,0,0,100,"Failed"
"the [[second]] coming of harry potter is a film far superior to its predecessor .","the [[sAecond]] coming of harry potter is a film far superior to its predecessor .",0.0,0.0,1,1,1,100,"Failed"
"irwin is a man with enough [[charisma]] and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .","irwin is a man with enough [[cahrisma]] and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .",0.0,1.0,0,1,0,100,"Successful"
"it 's fun [[lite]] .","it 's fun [[lie]] .",0.0,0.0,1,1,1,16,"Failed"
"instead , he shows them the [[respect]] they are due .","instead , he shows them the [[resect]] they are due .",0.0,1.0,1,0,1,100,"Successful"
"has a lot of the [[virtues]] of eastwood at his best .","has a lot of the [[vfirtues]] of eastwood at his best .",0.0,0.0,1,1,1,100,"Failed"
"` [[easily]] my choice for one of the year 's best films . '","` [[eaGsily]] my choice for one of the year 's best films . '",0.0,0.0,1,1,1,100,"Failed"
"the [[film]] is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .","the [[fPilm]] is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",0.0,0.0,0,0,0,100,"Failed"
"[[instead]] of hiding pinocchio from critics , miramax should have hidden it from everyone .","[[ibstead]] of hiding pinocchio from critics , miramax should have hidden it from everyone .",0.0,0.0,0,0,0,100,"Failed"
"[[thanks]] to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .","[[tahnks]] to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .",0.0,0.0,1,1,1,100,"Failed"
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .","something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",1.0,1.0,0,0,1,1,"Skipped"
"it all drags on so interminably it 's like watching a [[miserable]] relationship unfold in real time .","it all drags on so interminably it 's like watching a [[miaerable]] relationship unfold in real time .",0.0,1.0,0,1,0,100,"Successful"
"[[stultifyingly]] , dumbfoundingly , mind-numbingly bad .","[[sNtultifyingly]] , dumbfoundingly , mind-numbingly bad .",0.0,0.0,0,0,0,100,"Failed"
"[[overall]] the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .","[[oberall]] the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .",0.0,0.0,0,0,0,100,"Failed"
"[[like]] mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .","[[lGike]] mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .",0.0,0.0,1,1,1,100,"Failed"
"it 's so [[mediocre]] , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .","it 's so [[mddiocre]] , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .",0.0,0.0,0,0,0,100,"Failed"
"a rigorously structured and [[exquisitely]] filmed drama about a father and son connection that is a brief shooting star of love .","a rigorously structured and [[equisitely]] filmed drama about a father and son connection that is a brief shooting star of love .",0.0,1.0,1,0,1,100,"Successful"
"it [[takes]] a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it [[tXakes]] a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",0.0,0.0,0,0,0,100,"Failed"
"the [[quality]] of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .","the [[qJuality]] of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .",0.0,0.0,1,1,1,100,"Failed"
"an [[infectious]] cultural fable with a tasty balance of family drama and frenetic comedy .","an [[iXnfectious]] cultural fable with a tasty balance of family drama and frenetic comedy .",0.0,0.0,1,1,1,100,"Failed"
"the script kicks in , and mr. hartley 's [[distended]] pace and foot-dragging rhythms follow .","the script kicks in , and mr. hartley 's [[dietended]] pace and foot-dragging rhythms follow .",0.0,1.0,0,1,0,100,"Successful"
"reggio 's continual visual barrage is absorbing as [[well]] as thought-provoking .","reggio 's continual visual barrage is absorbing as [[waell]] as thought-provoking .",0.0,1.0,1,0,1,100,"Successful"
"all the [[amped-up]] tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that .","all the [[aGmped-up]] tony hawk-style stunts and thrashing rap-metal ca n't disguise the fact that , really , we 've been here , done that .",0.0,0.0,0,0,0,100,"Failed"
"this [[movie]] is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .","this [[mivie]] is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work .",0.0,0.0,0,0,0,100,"Failed"
"the [[film]] tries too hard to be funny and tries too hard to be hip .","the [[fLilm]] tries too hard to be funny and tries too hard to be hip .",0.0,0.0,0,0,0,100,"Failed"
"the vivid [[lead]] performances sustain interest and empathy , but the journey is far more interesting than the final destination .","the vivid [[lad]] performances sustain interest and empathy , but the journey is far more interesting than the final destination .",0.0,1.0,1,0,1,100,"Successful"
"verbinski implements every hack-artist trick to give us the ooky-spookies .","verbinski implements every hack-artist trick to give us the ooky-spookies .",1.0,1.0,1,1,0,1,"Skipped"
"a taut psychological [[thriller]] that does n't waste a moment of its two-hour running time .","a taut psychological [[thrikler]] that does n't waste a moment of its two-hour running time .",0.0,1.0,1,0,1,100,"Successful"
"it wants to tweak them with a taste of [[tangy]] new humor .","it wants to tweak them with a taste of [[tabgy]] new humor .",0.0,1.0,1,0,1,100,"Successful"
"there 's a wickedly subversive bent to the best parts of birthday girl .","there 's a wickedly subversive bent to the best parts of birthday girl .",1.0,1.0,0,0,1,1,"Skipped"
"the [[best]] revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence .","the [[bdst]] revenge may just be living well because this film , unlike other dumas adaptations , is far more likened to a treasure than a lengthy jail sentence .",0.0,0.0,1,1,1,100,"Failed"
"on the [[heels]] of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness .","on the [[hdels]] of the ring comes a similarly morose and humorless horror movie that , although flawed , is to be commended for its straight-ahead approach to creepiness .",0.0,0.0,1,1,1,100,"Failed"
"too [[slow]] , too long and too little happens .","too [[sBlow]] , too long and too little happens .",0.0,0.0,0,0,0,85,"Failed"
"a [[hamfisted]] romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line .","a [[hTamfisted]] romantic comedy that makes our girl the hapless facilitator of an extended cheap shot across the mason-dixon line .",0.0,0.0,0,0,0,100,"Failed"
"a [[movie]] that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair .","a [[mUovie]] that reminds us of just how exciting and satisfying the fantasy cinema can be when it 's approached with imagination and flair .",0.0,0.0,1,1,1,100,"Failed"
"[[oscar]] wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .","[[oAscar]] wilde 's masterpiece , the importance of being earnest , may be the best play of the 19th century .",0.0,0.0,1,1,1,100,"Failed"
"this is a [[story]] of two misfits who do n't stand a chance alone , but together they are magnificent .","this is a [[sfory]] of two misfits who do n't stand a chance alone , but together they are magnificent .",0.0,0.0,1,1,1,100,"Failed"
"no [[sophomore]] slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand .","no [[sLophomore]] slump for director sam mendes , who segues from oscar winner to oscar-winning potential with a smooth sleight of hand .",0.0,0.0,1,1,1,100,"Failed"
"a [[by-the-numbers]] effort that wo n't do much to enhance the franchise .","a [[b-the-numbers]] effort that wo n't do much to enhance the franchise .",0.0,0.0,0,0,0,100,"Failed"
"what the [[director]] ca n't do is make either of val kilmer 's two personas interesting or worth caring about .","what the [[dfirector]] ca n't do is make either of val kilmer 's two personas interesting or worth caring about .",0.0,0.0,0,0,0,100,"Failed"
"liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image .","liotta put on 30 pounds for the role , and has completely transformed himself from his smooth , goodfellas image .",1.0,1.0,0,0,1,1,"Skipped"
"and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins .","and if you 're not nearly moved to tears by a couple of scenes , you 've got ice water in your veins .",1.0,1.0,0,0,1,1,"Skipped"
"this is a train wreck of an action film -- a [[stupefying]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs .","this is a train wreck of an action film -- a [[sStupefying]] attempt by the filmmakers to force-feed james bond into the mindless xxx mold and throw 40 years of cinematic history down the toilet in favor of bright flashes and loud bangs .",0.0,1.0,0,1,0,100,"Successful"
"one of the [[smartest]] takes on singles culture i 've seen in a long time .","one of the [[sLmartest]] takes on singles culture i 've seen in a long time .",0.0,0.0,1,1,1,100,"Failed"
"the [[film]] contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment .","the [[fHilm]] contains no good jokes , no good scenes , barely a moment when carvey 's saturday night live-honed mimicry rises above the level of embarrassment .",0.0,0.0,0,0,0,100,"Failed"
"[[although]] german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .","[[aithough]] german cooking does not come readily to mind when considering the world 's best cuisine , mostly martha could make deutchland a popular destination for hungry tourists .",0.0,1.0,1,0,1,100,"Successful"
"the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .","the fly-on-the-wall method used to document rural french school life is a refreshing departure from the now more prevalent technique of the docu-makers being a visible part of their work .",1.0,1.0,0,0,1,1,"Skipped"
"... a [[hollow]] joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .","... a [[hillow]] joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .",0.0,0.0,0,0,0,100,"Failed"
"the film 's [[tone]] and pacing are off almost from the get-go .","the film 's [[tobe]] and pacing are off almost from the get-go .",0.0,1.0,0,1,0,100,"Successful"
"bad .","bad .",0.0,0.0,0,0,0,1,"Failed"
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .","you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .",1.0,1.0,0,0,1,1,"Skipped"
"a [[psychological]] thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana .","a [[paychological]] thriller with a genuinely spooky premise and an above-average cast , actor bill paxton 's directing debut is a creepy slice of gothic rural americana .",0.0,0.0,1,1,1,100,"Failed"
"his [[last]] movie was poetically romantic and full of indelible images , but his latest has nothing going for it .","his [[lZast]] movie was poetically romantic and full of indelible images , but his latest has nothing going for it .",0.0,0.0,0,0,0,100,"Failed"
"a [[subtle]] and well-crafted -lrb- for the most part -rrb- chiller .","a [[subgle]] and well-crafted -lrb- for the most part -rrb- chiller .",0.0,1.0,1,0,1,100,"Successful"
"[[portentous]] and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .","[[pEortentous]] and pretentious , the weight of water is appropriately titled , given the heavy-handedness of it drama .",0.0,0.0,0,0,0,100,"Failed"
"it 's a bad [[thing]] when a movie has about as much substance as its end credits blooper reel .","it 's a bad [[tbing]] when a movie has about as much substance as its end credits blooper reel .",0.0,0.0,0,0,0,100,"Failed"
"a [[marvel]] like none you 've seen .","a [[madvel]] like none you 've seen .",0.0,1.0,1,0,1,73,"Successful"
"one [[long]] string of cliches .","one [[ling]] string of cliches .",0.0,0.0,0,0,0,83,"Failed"
"an occasionally [[funny]] , but overall limp , fish-out-of-water story .","an occasionally [[fknny]] , but overall limp , fish-out-of-water story .",0.0,1.0,0,1,0,100,"Successful"
"[[highbrow]] self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up .","[[hXighbrow]] self-appointed guardians of culture need not apply , but those who loved cool as ice have at last found a worthy follow-up .",0.0,0.0,1,1,1,100,"Failed"
"this is the [[sort]] of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing .","this is the [[sUort]] of burly action flick where one coincidence pummels another , narrative necessity is a drunken roundhouse , and whatever passes for logic is a factor of the last plot device left standing .",0.0,0.0,0,0,0,100,"Failed"
"[[vera]] 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances .","[[vYera]] 's three actors -- mollà , gil and bardem -- excel in insightful , empathetic performances .",0.0,0.0,1,1,1,100,"Failed"
"a film about a young man [[finding]] god that is accessible and touching to the marrow .","a film about a young man [[findibg]] god that is accessible and touching to the marrow .",0.0,1.0,1,0,1,100,"Successful"
