"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .","you 'll gasp appalled and laugh outraged and possibly , watching the spectacle of a promising young lad treading desperately in a nasty sea , shed an errant tear .",1.0,1.0,0,0,1,1,"Skipped"
"one of the [[smartest]] takes on singles culture i 've seen in a long time .","one of the [[impertinent]] takes on singles culture i 've seen in a long time .",0.0,1.0,1,0,1,178,"Successful"
"though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .","though perry and hurley make inspiring efforts to breathe life into the disjointed , haphazard script by jay scherick and david ronn , neither the actors nor director reginald hudlin can make it more than fitfully entertaining .",1.0,1.0,1,1,0,1,"Skipped"
"there is n't nearly enough fun here , despite the presence of some appealing ingredients .","there is n't nearly enough fun here , despite the presence of some appealing ingredients .",0.0,0.0,0,0,0,81,"Failed"
"add yet another hat to a talented head , clooney 's a [[good]] director .","add yet another hat to a talented head , clooney 's a [[commodity]] director .",0.0,1.0,1,0,1,136,"Successful"
"... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause .","... a boring parade of talking heads and technical gibberish that will do little to advance the linux cause .",0.0,0.0,0,0,0,200,"Failed"
"leigh 's film is full of memorable performances from [[top]] to bottom .","leigh 's film is full of memorable performances from [[overstep]] to bottom .",0.0,1.0,1,0,1,109,"Successful"
"the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes","the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we 've seen before - only this time you have to read the fart jokes",0.0,0.0,0,0,0,200,"Failed"
"too much of it feels unfocused and underdeveloped .","too much of it feels unfocused and underdeveloped .",0.0,0.0,0,0,0,43,"Failed"
"a taut psychological thriller that does n't [[waste]] a moment of its two-hour running time .","a taut psychological thriller that does n't [[blow]] a moment of its two-hour running time .",0.0,1.0,1,0,1,110,"Successful"
"not only unfunny , but downright repellent .","not only unfunny , but downright repellent .",0.0,0.0,0,0,0,42,"Failed"
"it 's fascinating to see how bettany and mcdowell [[play]] off each other .","it 's fascinating to see how bettany and mcdowell [[bet]] off each other .",0.0,1.0,1,0,1,144,"Successful"
"dragonfly has no atmosphere , no tension -- nothing but costner , flailing away .","dragonfly has no atmosphere , no tension -- nothing but costner , flailing away .",0.0,0.0,0,0,0,70,"Failed"
"made with no discernible craft and monstrously sanctimonious in dealing with childhood loss .","made with no discernible craft and monstrously sanctimonious in dealing with childhood loss .",0.0,0.0,0,0,0,200,"Failed"
"old-form moviemaking at its [[best]] .","old-form moviemaking at its [[considerably]] .",0.0,1.0,1,0,1,90,"Successful"
"this nickleby thing might have more homosexual undertones than an eddie murphy film .","this nickleby thing might have more homosexual undertones than an eddie murphy film .",0.0,0.0,0,0,0,51,"Failed"
"verbinski implements every hack-artist trick to give us the ooky-spookies .","verbinski implements every hack-artist trick to give us the ooky-spookies .",0.0,0.0,0,0,0,129,"Failed"
"for the most part , it 's a work of incendiary [[genius]] , steering clear of knee-jerk reactions and quick solutions .","for the most part , it 's a work of incendiary [[brain]] , steering clear of knee-jerk reactions and quick solutions .",0.0,1.0,1,0,1,194,"Successful"
"some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny .","some of their jokes work , but most fail miserably and in the end , pumpkin is far more offensive than it is funny .",0.0,0.0,0,0,0,200,"Failed"
"this is human comedy at its most amusing , [[interesting]] and confirming .","this is human comedy at its most amusing , [[worry]] and confirming .",0.0,1.0,1,0,1,49,"Successful"
"a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .","a disappointment for those who love alternate versions of the bard , particularly ones that involve deep fryers and hamburgers .",0.0,0.0,0,0,0,168,"Failed"
"it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism .","it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism .",0.0,0.0,0,0,0,172,"Failed"
"the second coming of harry potter is a film far [[superior]] to its predecessor .","the second coming of harry potter is a film far [[ranking]] to its predecessor .",0.0,1.0,1,0,1,96,"Successful"
"serving sara does n't serve up a whole lot of laughs .","serving sara does n't serve up a whole lot of laughs .",0.0,0.0,0,0,0,170,"Failed"
"if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .","if you enjoy more thoughtful comedies with interesting conflicted characters ; this one is for you .",0.0,0.0,1,1,1,106,"Failed"
"the problem with this film is that it lacks focus .","the problem with this film is that it lacks focus .",0.0,0.0,0,0,0,65,"Failed"
"as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[little]] of the nervy originality of its groundbreaking small-screen progenitor .","as the latest bid in the tv-to-movie franchise game , i spy makes its big-screen entry with [[fiddling]] of the nervy originality of its groundbreaking small-screen progenitor .",0.0,1.0,0,1,0,169,"Successful"
"at its best , queen is campy fun like the vincent price horror classics of the '60s .","at its best , queen is campy fun like the vincent price horror classics of the '60s .",0.0,0.0,1,1,1,173,"Failed"
"good film , but very glum .","good film , but very glum .",1.0,1.0,0,0,1,1,"Skipped"
"a [[quiet]] , pure , elliptical film","a [[hush]] , pure , elliptical film",0.0,1.0,1,0,1,87,"Successful"
"though it 's become almost redundant to say so , major kudos [[go]] to leigh for actually casting people who look working-class .","though it 's become almost redundant to say so , major kudos [[fail]] to leigh for actually casting people who look working-class .",0.0,1.0,1,0,1,200,"Successful"
"... takes the beauty of baseball and melds it with a story that could [[touch]] anyone regardless of their familiarity with the sport","... takes the beauty of baseball and melds it with a story that could [[disturb]] anyone regardless of their familiarity with the sport",0.0,1.0,1,0,1,200,"Successful"
"green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project .","green might want to hang onto that ski mask , as robbery may be the only way to pay for his next project .",0.0,0.0,0,0,0,190,"Failed"
"what was once original has been co-opted so frequently that it now seems pedestrian .","what was once original has been co-opted so frequently that it now seems pedestrian .",0.0,0.0,0,0,0,36,"Failed"
"worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change .","worth watching for dong jie 's performance -- and for the way it documents a culture in the throes of rapid change .",0.0,0.0,1,1,1,118,"Failed"
"in its best moments , resembles a bad high school production of grease , without benefit of song .","in its best moments , resembles a bad high school production of grease , without benefit of song .",0.0,0.0,0,0,0,200,"Failed"
"the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts .","the overall effect is less like a children 's movie than a recruitment film for future hollywood sellouts .",0.0,0.0,0,0,0,118,"Failed"
"a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart .","a poignant and compelling story about relationships , food of love takes us on a bumpy but satisfying journey of the heart .",0.0,0.0,1,1,1,200,"Failed"
"exciting and direct , with ghost imagery that shows just enough to [[keep]] us on our toes .","exciting and direct , with ghost imagery that shows just enough to [[dungeon]] us on our toes .",0.0,1.0,1,0,1,137,"Successful"
"scorsese does n't give us a character worth giving a damn about .","scorsese does n't give us a character worth giving a damn about .",0.0,0.0,0,0,0,200,"Failed"
"the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .","the film is beautifully mounted , but , more to the point , the issues are subtly presented , managing to walk a fine line with regard to the question of joan 's madness .",0.0,0.0,1,1,1,200,"Failed"
"there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .","there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them .",0.0,0.0,0,0,0,200,"Failed"
"you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report .","you will emerge with a clearer view of how the gears of justice grind on and the death report comes to share airtime alongside the farm report .",1.0,1.0,0,0,1,1,"Skipped"
