"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .","a dumb movie with dumb characters doing dumb things and you have to be really dumb not to see where this is going .",6.73532485961914e-05,6.73532485961914e-05,0,0,0,100,"Failed"
"... the movie is just a [[plain]] [[old]] monster .","... the movie is just a [[patent]] [[honest-to-goodness]] monster .",7.140636444091797e-05,0.537041425704956,0,1,0,100,"Successful"
"this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other .","this is wild surreal stuff , but brilliant and the camera just kind of sits there and lets you look at this and its like you 're going from one room to the next and none of them have any relation to the other .",0.9974885582923889,0.9974885582923889,0,0,1,1,"Skipped"
"rarely has so [[much]] money [[delivered]] so [[little]] entertainment .","rarely has so [[often]] money [[rescue]] so [[small]] entertainment .",9.72747802734375e-05,0.004867494106292725,0,0,0,73,"Failed"
"an effectively creepy , fear-inducing -lrb- not fear-reducing -rrb- film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it .","an effectively creepy , fear-inducing -lrb- not fear-reducing -rrb- film from japanese director hideo nakata , who takes the superstitious curse on chain letters and actually applies it .",0.9686195850372314,0.9686195850372314,0,0,1,1,"Skipped"
"at its best , queen is campy [[fun]] like the vincent price horror classics of the '60s .","at its best , queen is campy [[sport]] like the vincent price horror classics of the '60s .",0.3007456064224243,0.8092759847640991,1,0,1,96,"Successful"
"it 's just [[filler]] .","it 's just [[makeweight]] .",0.0001590251922607422,0.0008830428123474121,0,0,0,4,"Failed"
"but it 's too [[long]] and too [[convoluted]] and it [[ends]] in a [[muddle]] .","but it 's too [[foresightful]] and too [[Byzantine]] and it [[death]] in a [[pickle]] .",4.696846008300781e-05,0.0006023645401000977,0,0,0,100,"Failed"
"the film is quiet , threatening and unforgettable .","the film is quiet , threatening and unforgettable .",0.9394705891609192,0.9394705891609192,0,0,1,1,"Skipped"
"fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .","fresnadillo 's dark and jolting images have a way of plying into your subconscious like the nightmare you had a week ago that wo n't go away .",0.9995794296264648,0.9995794296264648,0,0,1,1,"Skipped"
"this is n't [[even]] [[madonna]] 's swept [[away]] .","this is n't [[eventide]] [[Madonna]] 's swept [[forth]] .",0.00035834312438964844,0.009485721588134766,0,0,0,64,"Failed"
"an exquisitely crafted and [[acted]] tale .","an exquisitely crafted and [[dissemble]] tale .",0.034880876541137695,0.9866748452186584,1,0,1,37,"Successful"
"scorsese does n't give us a character worth giving a damn about .","scorsese does n't give us a character worth giving a damn about .",3.361701965332031e-05,3.361701965332031e-05,0,0,0,100,"Failed"
"if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .","if you 've ever entertained the notion of doing what the title of this film implies , what sex with strangers actually shows may put you off the idea forever .",0.00010395050048828125,0.00010395050048828125,0,0,0,100,"Failed"
"even horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor .","even horror fans will most likely not find what they 're seeking with trouble every day ; the movie lacks both thrills and humor .",3.826618194580078e-05,3.826618194580078e-05,0,0,0,100,"Failed"
"an absurdist comedy about [[alienation]] , [[separation]] and [[loss]] .","an absurdist comedy about [[estrangement]] , [[detachment]] and [[release]] .",0.00307542085647583,0.0522308349609375,0,0,0,38,"Failed"
"this one is definitely [[one]] to [[skip]] , even for horror movie fanatics .","this one is definitely [[ace]] to [[hop]] , even for horror movie fanatics .",2.002716064453125e-05,0.6132365465164185,0,1,0,94,"Successful"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting .","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting .",0.0011159777641296387,0.0011159777641296387,0,0,0,100,"Failed"
"wince-inducing [[dialogue]] , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all [[conspire]] to [[test]] trekkie [[loyalty]] .","wince-inducing [[duologue]] , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all [[conjure]] to [[prove]] trekkie [[trueness]] .",0.0007762908935546875,0.05541276931762695,0,0,0,100,"Failed"
"it has all the [[excitement]] of eating oatmeal .","it has all the [[excitation]] of eating oatmeal .",0.0008167624473571777,0.021615266799926758,0,0,0,40,"Failed"
"it all feels like a monty python sketch [[gone]] horribly wrong .","it all feels like a monty python sketch [[asleep]] horribly wrong .",1.9550323486328125e-05,0.00012731552124023438,0,0,0,100,"Failed"
"exciting and direct , with ghost imagery that shows just enough to keep us on our toes .","exciting and direct , with ghost imagery that shows just enough to keep us on our toes .",0.3904758095741272,0.3904758095741272,1,1,1,100,"Failed"
"[[tries]] to add some spice to its quirky sentiments but the [[taste]] is all too [[familiar]] .","[[prove]] to add some spice to its quirky sentiments but the [[appreciation]] is all too [[conversant]] .",0.00032126903533935547,0.06705629825592041,0,0,0,100,"Failed"
"what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .","what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .",0.8289388418197632,0.8289388418197632,0,0,1,1,"Skipped"
"this movie is [[maddening]] .","this movie is [[craze]] .",6.020069122314453e-05,0.014842391014099121,0,0,0,21,"Failed"
"i just [[loved]] every minute of this film .","i just [[screw]] every minute of this film .",0.06754672527313232,0.9999396204948425,1,0,1,45,"Successful"
"awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` [[spectacular]] spectacle . '","awesome creatures , breathtaking scenery , and epic battle scenes add up to another ` [[salient]] spectacle . '",0.2267836332321167,0.5058591365814209,1,0,1,74,"Successful"
"at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .","at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .",6.0558319091796875e-05,6.0558319091796875e-05,0,0,0,100,"Failed"
"there is no [[pleasure]] in [[watching]] a [[child]] [[suffer]] .","there is no [[joy]] in [[determine]] a [[youngster]] [[meet]] .",2.491474151611328e-05,0.0005636811256408691,0,0,0,89,"Failed"
"a [[bloated]] [[gasbag]] [[thesis]] [[grotesquely]] [[impressed]] by its own gargantuan [[aura]] of [[self-importance]] ...","a [[bloat]] [[envelope]] [[dissertation]] [[monstrously]] [[strike]] by its own gargantuan [[glory]] of [[ego]] ...",8.487701416015625e-05,0.002174198627471924,0,0,0,63,"Failed"
"[[complete]] lack of originality , cleverness or [[even]] visible [[effort]]","[[terminated]] lack of originality , cleverness or [[eventide]] visible [[drive]]",5.9604644775390625e-06,0.0008072257041931152,0,0,0,100,"Failed"
"at once [[half-baked]] and [[overheated]] .","at once [[crazy]] and [[overheat]] .",7.605552673339844e-05,0.001052558422088623,0,0,0,13,"Failed"
"in [[execution]] , this [[clever]] [[idea]] is [[far]] less [[funny]] than the [[original]] , killers from space .","in [[performance]] , this [[ingenious]] [[approximation]] is [[FAR]] less [[fishy]] than the [[archetype]] , killers from space .",0.0001068115234375,0.02442312240600586,0,0,0,100,"Failed"
"serving sara does n't serve up a [[whole]] lot of laughs .","serving sara does n't serve up a [[unharmed]] lot of laughs .",6.127357482910156e-05,0.0005485415458679199,0,0,0,100,"Failed"
"confirms the nagging suspicion that ethan hawke would be even [[worse]] behind the camera than he is in front of it .","confirms the nagging suspicion that ethan hawke would be even [[forged]] behind the camera than he is in front of it .",4.482269287109375e-05,0.00025016069412231445,0,0,0,100,"Failed"
"teen movies have really hit the [[skids]] .","teen movies have really hit the [[slew]] .",6.079673767089844e-05,0.39233678579330444,0,0,0,94,"Failed"
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .","warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .",0.6132365465164185,0.6132365465164185,0,0,1,1,"Skipped"
"it 's [[slow]] -- very , very [[slow]] .","it 's [[easy]] -- very , very [[easy]] .",0.0001442432403564453,0.4474602937698364,0,0,0,87,"Failed"
"american chai encourages rueful laughter at stereotypes only an indian-american would [[recognize]] .","american chai encourages rueful laughter at stereotypes only an indian-american would [[know]] .",0.03308594226837158,0.035948336124420166,0,0,0,60,"Failed"
"smart , provocative and blisteringly [[funny]] .","smart , provocative and blisteringly [[fishy]] .",0.12252318859100342,0.9965969920158386,1,0,1,53,"Successful"
"a warm , funny , [[engaging]] film .","a warm , funny , [[lease]] film .",0.11279541254043579,0.9437636733055115,1,0,1,80,"Successful"
"... routine , harmless diversion and little else .","... routine , harmless diversion and little else .",0.9985786080360413,0.9985786080360413,0,0,1,1,"Skipped"
"prurient playthings aside , there 's [[little]] to love about this english [[trifle]] .","prurient playthings aside , there 's [[trivial]] to love about this english [[technicality]] .",4.4226646423339844e-05,0.15610486268997192,0,0,0,100,"Failed"
"one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .","one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .",0.070048987865448,0.070048987865448,1,1,1,100,"Failed"
"overall very [[good]] for what it 's trying to do .","overall very [[undecomposed]] for what it 's trying to do .",0.1732882261276245,0.9999516606330872,1,0,1,90,"Successful"
"birthday girl is an amusing joy ride , with some surprisingly violent moments .","birthday girl is an amusing joy ride , with some surprisingly violent moments .",0.9771973490715027,0.9771973490715027,0,0,1,1,"Skipped"
"it 's about following your dreams , no matter what your parents think .","it 's about following your dreams , no matter what your parents think .",0.7217432260513306,0.7217432260513306,0,0,1,1,"Skipped"
"[[puts]] a human face on a land most westerners are unfamiliar with .","[[redact]] a human face on a land most westerners are unfamiliar with .",0.45519858598709106,0.9989956021308899,1,0,1,74,"Successful"
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .","it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",0.06560486555099487,0.06560486555099487,1,1,1,100,"Failed"
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling .","because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling .",2.0742416381835938e-05,2.0742416381835938e-05,0,0,0,100,"Failed"
"a valueless kiddie [[paean]] to [[pro]] basketball [[underwritten]] by the nba .","a valueless kiddie [[pean]] to [[professional]] basketball [[cover]] by the nba .",7.665157318115234e-05,0.0007069110870361328,0,0,0,30,"Failed"
"the reality of the new live-action pinocchio he directed , cowrote and starred in [[borders]] on the [[grotesque]] .","the reality of the new live-action pinocchio he directed , cowrote and starred in [[border]] on the [[fantastic]] .",0.00021570920944213867,0.49218815565109253,0,0,0,100,"Failed"
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .",0.7154240012168884,0.7154240012168884,0,0,1,1,"Skipped"
"against all odds in heaven and hell , it creeped me out just fine .","against all odds in heaven and hell , it creeped me out just fine .",0.9941800236701965,0.9941800236701965,0,0,1,1,"Skipped"
"montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .","montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .",0.32423537969589233,0.32423537969589233,1,1,1,100,"Failed"
"the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .","the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .",0.3904758095741272,0.3904758095741272,0,0,0,100,"Failed"
"but what are [[adults]] doing in the [[theater]] at all ?","but what are [[grownup]] doing in the [[dramaturgy]] at all ?",6.818771362304688e-05,0.00021654367446899414,0,0,0,17,"Failed"
"of course , by more objective measurements it 's [[still]] quite [[bad]] .","of course , by more objective measurements it 's [[even]] quite [[big]] .",0.0002041459083557129,0.07159119844436646,0,0,0,100,"Failed"
"manages to [[show]] [[life]] in all of its banality when the intention is quite the [[opposite]] .","manages to [[appearance]] [[liveliness]] in all of its banality when the intention is quite the [[face-to-face]] .",0.0007351040840148926,0.04084569215774536,0,0,0,100,"Failed"
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .","but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .",0.9433475732803345,0.9433475732803345,0,0,1,1,"Skipped"
"oh [[come]] on .","oh [[do]] on .",0.00016939640045166016,0.014063596725463867,0,0,0,41,"Failed"
"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .","... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .",0.2227001190185547,0.2227001190185547,1,1,1,100,"Failed"
"... a fun little timewaster , helped especially by the cool presence of jean reno .","... a fun little timewaster , helped especially by the cool presence of jean reno .",0.5428632497787476,0.5428632497787476,0,0,1,1,"Skipped"
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the l.a. beach scene and the imaginative -lrb- and sometimes illegal -rrb- ways kids can make a playground out of the refuse of adults .","the movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the l.a. beach scene and the imaginative -lrb- and sometimes illegal -rrb- ways kids can make a playground out of the refuse of adults .",0.5292633771896362,0.5292633771896362,0,0,1,1,"Skipped"
"this nickleby thing [[might]] have more [[homosexual]] [[undertones]] than an eddie [[murphy]] [[film]] .","this nickleby thing [[power]] have more [[gay]] [[tinge]] than an eddie [[spud]] [[take]] .",0.0005213618278503418,0.0029349923133850098,0,0,0,51,"Failed"
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger .","the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger .",0.5097644329071045,0.5097644329071045,0,0,1,1,"Skipped"
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .","jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .",0.13117319345474243,0.13117319345474243,1,1,1,100,"Failed"
"with virtually no [[interesting]] elements for an audience to [[focus]] on , chelsea [[walls]] is a triple-espresso endurance challenge .","with virtually no [[worry]] elements for an audience to [[concentrate]] on , chelsea [[palisade]] is a triple-espresso endurance challenge .",0.0007466673851013184,0.1613202691078186,0,0,0,100,"Failed"
"a science-fiction pastiche so lacking in originality that if you [[stripped]] away its inspirations there would be precious little left .","a science-fiction pastiche so lacking in originality that if you [[denudate]] away its inspirations there would be precious little left .",3.933906555175781e-05,0.00013506412506103516,0,0,0,100,"Failed"
"ahhhh ... revenge is sweet !","ahhhh ... revenge is sweet !",0.7745833992958069,0.7745833992958069,0,0,1,1,"Skipped"
"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .","immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .",0.30239105224609375,0.30239105224609375,1,1,1,100,"Failed"
"[[comes]] ... uncomfortably [[close]] to coasting in the [[treads]] of the bicycle thief .","[[descend]] ... uncomfortably [[close-fitting]] to coasting in the [[stride]] of the bicycle thief .",0.0015308260917663574,0.004905343055725098,0,0,0,100,"Failed"
"the second coming of harry potter is a film far superior to its predecessor .","the second coming of harry potter is a film far superior to its predecessor .",0.5926665663719177,0.5926665663719177,0,0,1,1,"Skipped"
"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .","irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .",0.0014778971672058105,0.0014778971672058105,0,0,0,100,"Failed"
"it 's fun lite .","it 's fun lite .",0.8714748620986938,0.8714748620986938,0,0,1,1,"Skipped"
"instead , he shows them the [[respect]] they are due .","instead , he shows them the [[observe]] they are due .",0.29583990573883057,0.995207667350769,1,0,1,56,"Successful"
"has a lot of the virtues of eastwood at his [[best]] .","has a lot of the virtues of eastwood at his [[dear]] .",0.45132648944854736,0.961533784866333,1,0,1,100,"Successful"
"` easily my choice for one of the year 's [[best]] films . '","` easily my choice for one of the year 's [[easily]] films . '",0.032589733600616455,0.5851011872291565,1,0,1,100,"Successful"
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .","the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",0.0003064870834350586,0.0003064870834350586,0,0,0,100,"Failed"
"[[instead]] of [[hiding]] pinocchio from critics , miramax should have [[hidden]] it from everyone .","[[rather]] of [[obliterate]] pinocchio from critics , miramax should have [[secret]] it from everyone .",0.00024253129959106445,0.0023230910301208496,0,0,0,54,"Failed"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .","thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .",0.17217183113098145,0.17217183113098145,1,1,1,100,"Failed"
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .","something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",0.9996317028999329,0.9996317028999329,0,0,1,1,"Skipped"
"it all drags on so interminably it 's like watching a miserable relationship unfold in [[real]] [[time]] .","it all drags on so interminably it 's like watching a miserable relationship unfold in [[veridical]] [[meter]] .",8.153915405273438e-05,0.0003199577331542969,0,0,0,100,"Failed"
"stultifyingly , dumbfoundingly , mind-numbingly [[bad]] .","stultifyingly , dumbfoundingly , mind-numbingly [[forged]] .",9.167194366455078e-05,0.0009254217147827148,0,0,0,37,"Failed"
"overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .","overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .",1.4066696166992188e-05,1.4066696166992188e-05,0,0,0,100,"Failed"
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .","like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .",0.36840569972991943,0.36840569972991943,1,1,1,100,"Failed"
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .","it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .",5.030632019042969e-05,5.030632019042969e-05,0,0,0,100,"Failed"
"a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .","a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .",0.2523840665817261,0.2523840665817261,1,1,1,100,"Failed"
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",0.0003262758255004883,0.0003262758255004883,0,0,0,100,"Failed"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .","the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .",0.10743743181228638,0.10743743181228638,1,1,1,100,"Failed"
