"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"an absurdist comedy about alienation , separation and loss .","an absurdist comedy about alienation , separation and loss .",0.0,0.0,0,0,0,38,"Failed"
"this one is definitely one to [[skip]] , even for horror movie fanatics .","this one is definitely one to [[cut]] , even for horror movie fanatics .",0.0,1.0,0,1,0,79,"Successful"
"even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting .","even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting .",0.0,0.0,0,0,0,100,"Failed"
"wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .","wince-inducing dialogue , thrift-shop costumes , prosthetic makeup by silly putty and kmart blue-light-special effects all conspire to test trekkie loyalty .",0.0,0.0,0,0,0,100,"Failed"
"it has all the excitement of eating oatmeal .","it has all the excitement of eating oatmeal .",0.0,0.0,0,0,0,40,"Failed"
"it all feels like a monty python sketch gone horribly wrong .","it all feels like a monty python sketch gone horribly wrong .",0.0,0.0,0,0,0,100,"Failed"
"exciting and direct , with ghost imagery that shows just enough to keep us on our toes .","exciting and direct , with ghost imagery that shows just enough to keep us on our toes .",1.0,1.0,0,0,1,1,"Skipped"
"tries to add some spice to its quirky sentiments but the taste is all too familiar .","tries to add some spice to its quirky sentiments but the taste is all too familiar .",0.0,0.0,0,0,0,100,"Failed"
"what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .","what distinguishes time of favor from countless other thrillers is its underlying concern with the consequences of words and with the complicated emotions fueling terrorist acts .",1.0,1.0,0,0,1,1,"Skipped"
"this movie is maddening .","this movie is maddening .",0.0,0.0,0,0,0,21,"Failed"
"i just loved every minute of this film .","i just loved every minute of this film .",0.0,0.0,1,1,1,63,"Failed"
"awesome creatures , breathtaking scenery , and epic battle [[scenes]] add up to another ` spectacular spectacle . '","awesome creatures , breathtaking scenery , and epic battle [[fit]] add up to another ` spectacular spectacle . '",0.0,1.0,1,0,1,82,"Successful"
"at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .","at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .",0.0,0.0,0,0,0,100,"Failed"
"there is no pleasure in watching a child suffer .","there is no pleasure in watching a child suffer .",0.0,0.0,0,0,0,89,"Failed"
"a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...","a bloated gasbag thesis grotesquely impressed by its own gargantuan aura of self-importance ...",0.0,0.0,0,0,0,63,"Failed"
"complete lack of originality , cleverness or even visible effort","complete lack of originality , cleverness or even visible effort",0.0,0.0,0,0,0,100,"Failed"
"at once half-baked and overheated .","at once half-baked and overheated .",0.0,0.0,0,0,0,13,"Failed"
"in execution , this clever idea is far less funny than the original , killers from space .","in execution , this clever idea is far less funny than the original , killers from space .",0.0,0.0,0,0,0,100,"Failed"
"serving sara does n't serve up a whole [[lot]] of laughs .","serving sara does n't serve up a whole [[batch]] of laughs .",0.0,1.0,0,1,0,100,"Successful"
"confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .","confirms the nagging suspicion that ethan hawke would be even worse behind the camera than he is in front of it .",0.0,0.0,0,0,0,100,"Failed"
"[[teen]] movies have really hit the skids .","[[adolescent]] movies have really hit the skids .",0.0,1.0,0,1,0,55,"Successful"
"warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .","warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .",1.0,1.0,0,0,1,1,"Skipped"
"it 's slow -- very , very slow .","it 's slow -- very , very slow .",0.0,0.0,0,0,0,87,"Failed"
"american chai encourages rueful laughter at stereotypes only an indian-american would recognize .","american chai encourages rueful laughter at stereotypes only an indian-american would recognize .",0.0,0.0,0,0,0,60,"Failed"
"[[smart]] , provocative and blisteringly funny .","[[chic]] , provocative and blisteringly funny .",0.0,1.0,1,0,1,50,"Successful"
"a warm , [[funny]] , engaging film .","a warm , [[rum]] , engaging film .",0.0,1.0,1,0,1,76,"Successful"
"... routine , harmless diversion and little else .","... routine , harmless diversion and little else .",1.0,1.0,0,0,1,1,"Skipped"
"prurient playthings aside , there 's little to love about this english trifle .","prurient playthings aside , there 's little to love about this english trifle .",0.0,0.0,0,0,0,100,"Failed"
"one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .","one of the best films of the year with its exploration of the obstacles to happiness faced by five contemporary individuals ... a psychological masterpiece .",1.0,1.0,0,0,1,1,"Skipped"
"overall very [[good]] for what it 's trying to do .","overall very [[just]] for what it 's trying to do .",0.0,1.0,1,0,1,90,"Successful"
"birthday girl is an amusing joy ride , with some surprisingly violent moments .","birthday girl is an amusing joy ride , with some surprisingly violent moments .",1.0,1.0,0,0,1,1,"Skipped"
"it 's about following your dreams , no matter what your parents think .","it 's about following your dreams , no matter what your parents think .",1.0,1.0,0,0,1,1,"Skipped"
"puts a human face on a land most westerners are unfamiliar with .","puts a human face on a land most westerners are unfamiliar with .",1.0,1.0,0,0,1,1,"Skipped"
"it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .","it provides the grand , intelligent entertainment of a superior cast playing smart people amid a compelling plot .",0.0,0.0,1,1,1,100,"Failed"
"because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling .","because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling .",0.0,0.0,0,0,0,100,"Failed"
"a valueless kiddie paean to pro basketball underwritten by the nba .","a valueless kiddie paean to pro basketball underwritten by the nba .",0.0,0.0,0,0,0,30,"Failed"
"the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque .","the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque .",0.0,0.0,0,0,0,100,"Failed"
"one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .","one of creepiest , scariest movies to come along in a long , long time , easily rivaling blair witch or the others .",1.0,1.0,0,0,1,1,"Skipped"
"against all odds in heaven and hell , it creeped me out just fine .","against all odds in heaven and hell , it creeped me out just fine .",1.0,1.0,0,0,1,1,"Skipped"
"montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .","montias ... pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters .",0.0,0.0,1,1,1,100,"Failed"
"the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .","the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not .",0.0,0.0,0,0,0,100,"Failed"
"but what are adults doing in the theater at all ?","but what are adults doing in the theater at all ?",0.0,0.0,0,0,0,17,"Failed"
"of course , by more objective measurements it 's still quite bad .","of course , by more objective measurements it 's still quite bad .",0.0,0.0,0,0,0,100,"Failed"
"manages to show life in all of its banality when the intention is quite the opposite .","manages to show life in all of its banality when the intention is quite the opposite .",0.0,0.0,0,0,0,100,"Failed"
"but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .","but taken as a stylish and energetic one-shot , the queen of the damned can not be said to suck .",1.0,1.0,0,0,1,1,"Skipped"
"oh come on .","oh come on .",0.0,0.0,0,0,0,41,"Failed"
"... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .","... a story we have n't seen on the big screen before , and it 's a story that we as americans , and human beings , should know .",0.0,0.0,1,1,1,100,"Failed"
"... a [[fun]] little timewaster , helped especially by the cool presence of jean reno .","... a [[merriment]] little timewaster , helped especially by the cool presence of jean reno .",0.0,1.0,1,0,1,54,"Successful"
"the movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the l.a. beach scene and the imaginative -lrb- and sometimes illegal -rrb- ways kids can make a playground out of the refuse of adults .","the movie has an infectious exuberance that will engage anyone with a passing interest in the skate\/surf culture , the l.a. beach scene and the imaginative -lrb- and sometimes illegal -rrb- ways kids can make a playground out of the refuse of adults .",1.0,1.0,0,0,1,1,"Skipped"
"this nickleby thing might have more homosexual undertones than an eddie murphy film .","this nickleby thing might have more homosexual undertones than an eddie murphy film .",0.0,0.0,0,0,0,51,"Failed"
"the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger .","the lion king was a roaring success when it was released eight years ago , but on imax it seems better , not just bigger .",1.0,1.0,0,0,1,1,"Skipped"
"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .","jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory .",0.0,0.0,1,1,1,100,"Failed"
"with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .","with virtually no interesting elements for an audience to focus on , chelsea walls is a triple-espresso endurance challenge .",0.0,0.0,0,0,0,100,"Failed"
"a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left .","a science-fiction pastiche so lacking in originality that if you stripped away its inspirations there would be precious little left .",0.0,0.0,0,0,0,100,"Failed"
"ahhhh ... revenge is sweet !","ahhhh ... revenge is sweet !",1.0,1.0,0,0,1,1,"Skipped"
"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .","immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .",1.0,1.0,0,0,1,1,"Skipped"
"comes ... uncomfortably close to coasting in the treads of the bicycle thief .","comes ... uncomfortably close to coasting in the treads of the bicycle thief .",0.0,0.0,0,0,0,100,"Failed"
"the [[second]] coming of harry potter is a film far superior to its predecessor .","the [[2nd]] coming of harry potter is a film far superior to its predecessor .",0.0,1.0,1,0,1,100,"Successful"
"irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .","irwin is a man with enough charisma and audacity to carry a dozen films , but this particular result is ultimately held back from being something greater .",0.0,0.0,0,0,0,100,"Failed"
"it 's fun lite .","it 's fun lite .",1.0,1.0,0,0,1,1,"Skipped"
"instead , he shows them the [[respect]] they are due .","instead , he shows them the [[deference]] they are due .",0.0,1.0,1,0,1,56,"Successful"
"has a lot of the virtues of eastwood at his best .","has a lot of the virtues of eastwood at his best .",1.0,1.0,0,0,1,1,"Skipped"
"` easily my choice for [[one]] of the year 's best films . '","` easily my choice for [[i]] of the year 's best films . '",0.0,1.0,1,0,1,100,"Successful"
"the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .","the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner .",0.0,0.0,0,0,0,100,"Failed"
"instead of hiding pinocchio from critics , miramax should have hidden it from everyone .","instead of hiding pinocchio from critics , miramax should have hidden it from everyone .",0.0,0.0,0,0,0,54,"Failed"
"thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .","thanks to haynes ' absolute control of the film 's mood , and buoyed by three terrific performances , far from heaven actually pulls off this stylistic juggling act .",0.0,0.0,1,1,1,100,"Failed"
"something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .","something akin to a japanese alice through the looking glass , except that it seems to take itself far more seriously .",1.0,1.0,0,0,1,1,"Skipped"
"it all drags on so interminably it 's like watching a miserable relationship unfold in real time .","it all drags on so interminably it 's like watching a miserable relationship unfold in real time .",0.0,0.0,0,0,0,100,"Failed"
"stultifyingly , dumbfoundingly , mind-numbingly bad .","stultifyingly , dumbfoundingly , mind-numbingly bad .",0.0,0.0,0,0,0,37,"Failed"
"overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .","overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube .",0.0,0.0,0,0,0,100,"Failed"
"like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .","like mike is a winner for kids , and no doubt a winner for lil bow wow , who can now add movies to the list of things he does well .",0.0,0.0,1,1,1,100,"Failed"
"it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .","it 's so mediocre , despite the dynamic duo on the marquee , that we just ca n't get no satisfaction .",0.0,0.0,0,0,0,100,"Failed"
"a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .","a rigorously structured and exquisitely filmed drama about a father and son connection that is a brief shooting star of love .",1.0,1.0,0,0,1,1,"Skipped"
"it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .","it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .",0.0,0.0,0,0,0,100,"Failed"
"the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .","the quality of the art combined with the humor and intelligence of the script allow the filmmakers to present the biblical message of forgiveness without it ever becoming preachy or syrupy .",0.0,0.0,1,1,1,100,"Failed"
