"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Title: <SPLIT>Description: Dogs in Training to Sniff Out Cancer Experts have trained unwanted dogs into supersniffers that can detect drugs or bombs. [[Now]] they're focusing on a new threat #151;prostate cancer.","Title: <SPLIT>Description: Dogs in Training to Sniff Out Cancer Experts have trained unwanted dogs into supersniffers that can detect drugs or bombs. [[forthwith]] they're focusing on a new threat #151;prostate cancer.",0.107552170753479,0.22246712446212769,3,3,3,200,"Failed"
"Title: <SPLIT>Description: IMF sees rising oil prices having little impact on global growth TOKYO: Rising oil prices are unlikely to deal a major blow to global economic growth although the trend may seem  quot;uncomfortable, quot; a researcher with the International Monetary Fund says.","Title: <SPLIT>Description: IMF sees rising oil prices having little impact on global growth TOKYO: Rising oil prices are unlikely to deal a major blow to global economic growth although the trend may seem  quot;uncomfortable, quot; a researcher with the International Monetary Fund says.",0.5220234990119934,0.5220234990119934,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Pension accounting  In finance, a [[process]] that requires a company to estimate the expected future value of a [[company]] #39;s pension assets and the expected cost of fulfilling pension and health care obligations to current and retired employees.","Title: <SPLIT>Description: Pension accounting  In finance, a [[appendage]] that requires a company to estimate the expected future value of a [[caller]] #39;s pension assets and the expected cost of fulfilling pension and health care obligations to current and retired employees.",0.13898402452468872,0.2383996844291687,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Cards Try to Narrow Gap in Game 3 After losing the first two games to the Boston Red Sox, the St. Louis Cardinals try to make the World Series competitive by winning Tuesday night's Game 3 at home. Three-time Cy Young Award winner Pedro Martinez starts for Boston against journeyman Jeff Suppan, who used to play for the Red Sox. Both are 16-9.","Title: <SPLIT>Description: Cards Try to Narrow Gap in Game 3 After losing the first two games to the Boston Red Sox, the St. Louis Cardinals try to make the World Series competitive by winning Tuesday night's Game 3 at home. Three-time Cy Young Award winner Pedro Martinez starts for Boston against journeyman Jeff Suppan, who used to play for the Red Sox. Both are 16-9.",0.944620668888092,0.944620668888092,0,0,1,1,"Skipped"
"Title: <SPLIT>Description: Taiwan Acknowledges Minister #39;s Improper Wording #39; on Singapore Taiwan Foreign Minister Chen Tan- sun, who [[dismissed]] Singapore as a country the size of a booger, #39; #39; [[regretted]] his improper wording, #39; #[[39]]; [[said]] Foreign Ministry spokesman Michel Lu.","Title: <SPLIT>Description: Taiwan Acknowledges Minister #39;s Improper Wording #39; on Singapore Taiwan Foreign Minister Chen Tan- sun, who [[pink-slipped]] Singapore as a country the size of a booger, #39; #39; [[rue]] his improper wording, #39; #[[ixl]]; [[order]] Foreign Ministry spokesman Michel Lu.",0.18086367845535278,0.37071579694747925,0,0,0,200,"Failed"
"Title: <SPLIT>Description: Disney Rules Out New Deal with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.","Title: <SPLIT>Description: Disney Rules Out New Deal with Pixar Studios In January Disney and Pixar terminated their talks to extend a distribution partnership that has created such cartoon hits as  quot;Finding Nemo quot; and the  quot;Toy Story quot; series.",0.15149742364883423,0.15149742364883423,2,2,2,200,"Failed"
"[[Title]]: <SPLIT>Description: Virgin wishing for Melbourne Sir Richard said yesterday Melbourne was on his wish list, with flights to London possibly through Hong Kong or Bangkok. The British billionaire landed in Sydney yesterday aboard [[Virgin]] Atlantic #39;s inaugural Australian flight.","[[championship]]: <SPLIT>Description: Virgin wishing for Melbourne Sir Richard said yesterday Melbourne was on his wish list, with flights to London possibly through Hong Kong or Bangkok. The British billionaire landed in Sydney yesterday aboard [[virginal]] Atlantic #39;s inaugural Australian flight.",0.3518384099006653,0.7412534952163696,2,3,2,129,"Successful"
"Title: <SPLIT>Description: Israel OKs More West Bank Settlement Homes JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new housing units in the West Bank, following an apparent US policy shift on settlements that the Palestinians warned  quot;will destroy the peace process.","Title: <SPLIT>Description: Israel OKs More West Bank Settlement Homes JERUSALEM Aug. 23, 2004 - Israel announced plans Monday to build hundreds of new housing units in the West Bank, following an apparent US policy shift on settlements that the Palestinians warned  quot;will destroy the peace process.",0.10089224576950073,0.10089224576950073,0,0,0,200,"Failed"
"Title: <SPLIT>Description: Tribe challenges American [[origins]] Some of the earliest settlers of America may have been from Australia, southern Asia, and the Pacific, not northern Asia, research suggests.","Title: <SPLIT>Description: Tribe challenges American [[stock]] Some of the earliest settlers of America may have been from Australia, southern Asia, and the Pacific, not northern Asia, research suggests.",0.6238753795623779,0.737602174282074,3,0,3,104,"Successful"
"Title: <SPLIT>Description: ""Md. Board Meeting Worries Democrats Republican-dominated election board met behind closed doors in deliberations that Democrats feared were aimed at ousting Elections Administrator Linda H. Lamone.&lt;BR&gt;\&lt;FONT face=""""verdana,MS Sans Serif,arial,helvetica"""" size=""""-2""""\ color=""""#666666""""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;""","Title: <SPLIT>Description: ""Md. Board Meeting Worries Democrats Republican-dominated election board met behind closed doors in deliberations that Democrats feared were aimed at ousting Elections Administrator Linda H. Lamone.&lt;BR&gt;\&lt;FONT face=""""verdana,MS Sans Serif,arial,helvetica"""" size=""""-2""""\ color=""""#666666""""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;""",0.8954217433929443,0.8954217433929443,2,2,3,1,"Skipped"
"Title: <SPLIT>Description: Air Canada to Buy 45 Aircraft From Embraer Scheduled to fly out of bankruptcy-court shelter this week, Air Canada announced a deal Wednesday to buy 45 Embraer aircraft in a deal worth at least \$1.","Title: <SPLIT>Description: Air Canada to Buy 45 Aircraft From Embraer Scheduled to fly out of bankruptcy-court shelter this week, Air Canada announced a deal Wednesday to buy 45 Embraer aircraft in a deal worth at least \$1.",0.2237294316291809,0.2237294316291809,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Broncos And Monday Night On The Road Don #39;t Mix The Bengals were happy to be back on Monday Night Football after a 15 year absence. From gameplan to execution, they looked very [[good]].","Title: <SPLIT>Description: Broncos And Monday Night On The Road Don #39;t Mix The Bengals were happy to be back on Monday Night Football after a 15 year absence. From gameplan to execution, they looked very [[serious]].",0.4081902503967285,0.586566150188446,1,2,1,200,"Successful"
"Title: <SPLIT>Description: China, Singapore Say [[World]] Must Help Calm Taiwan Row China and Singapore on Monday urged the international community to help calm Beijing #39;s dispute with Taiwan over its push for independence.","Title: <SPLIT>Description: China, Singapore Say [[creation]] Must Help Calm Taiwan Row China and Singapore on Monday urged the international community to help calm Beijing #39;s dispute with Taiwan over its push for independence.",0.013927996158599854,0.0920913815498352,0,0,0,200,"Failed"
"[[Title]]: <SPLIT>Description: Microsoft signs two Indian deals The announcement came as Microsoft chief executive Steve Ballmer opened the group #39;s new Indian headquarters in the city of Hyderabad.","[[championship]]: <SPLIT>Description: Microsoft signs two Indian deals The announcement came as Microsoft chief executive Steve Ballmer opened the group #39;s new Indian headquarters in the city of Hyderabad.",0.3420409560203552,0.5961733460426331,2,3,2,164,"Successful"
"Title: <SPLIT>Description: Jaguar Exit Throws F1 Deeper Into Turmoil  LONDON (Reuters) - Formula One, already struggling to shape  its future and put on a show, is staring into the abyss after  Ford's decision to pull out and sell its Jaguar team.","Title: <SPLIT>Description: Jaguar Exit Throws F1 Deeper Into Turmoil  LONDON (Reuters) - Formula One, already struggling to shape  its future and put on a show, is staring into the abyss after  Ford's decision to pull out and sell its Jaguar team.",0.958484411239624,0.958484411239624,2,2,1,1,"Skipped"
"Title: <SPLIT>Description: The Discreet Charm of the Very Bourgeois Toy Store? F.A.O. Schwarz may be shuttered and dark, but its catalog is somersaulting back in the direction of well-heeled children and the adults who indulge them.","Title: <SPLIT>Description: The Discreet Charm of the Very Bourgeois Toy Store? F.A.O. Schwarz may be shuttered and dark, but its catalog is somersaulting back in the direction of well-heeled children and the adults who indulge them.",0.16901612281799316,0.16901612281799316,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Super ant colony hits Australia [[A]] giant 100km colony of ants  which has been discovered in Melbourne, Australia, could threaten local insect species.","Title: <SPLIT>Description: Super ant colony hits Australia [[amp]] giant 100km colony of ants  which has been discovered in Melbourne, Australia, could threaten local insect species.",0.4567226767539978,0.6230557560920715,3,0,3,132,"Successful"
"Title: <SPLIT>Description: HP [[Shifting]] [[Last]] of Itanium Engineers Hewlett-Packard Co. (HPQ.[[N]]: Quote, Profile, Research) and Intel Corp. (INTC.O: Quote, Profile, Research) on Wednesday ended their 10-year partnership to co-develop the Itanium [[chip]] ","Title: <SPLIT>Description: HP [[pitch]] [[go]] of Itanium Engineers Hewlett-Packard Co. (HPQ.[[normality]]: Quote, Profile, Research) and Intel Corp. (INTC.O: Quote, Profile, Research) on Wednesday ended their 10-year partnership to co-develop the Itanium [[scrap]] ",0.20706719160079956,0.594768762588501,3,2,3,195,"Successful"
"[[Title]]: <SPLIT>Description: Plan to ease sale of Abbey shares Abbey National shareholders will no longer need to fill in complex Spanish tax forms if BSCH's bid to buy the UK firm succeeds. ","[[claim]]: <SPLIT>Description: Plan to ease sale of Abbey shares Abbey National shareholders will no longer need to fill in complex Spanish tax forms if BSCH's bid to buy the UK firm succeeds. ",0.1160854697227478,0.17033010721206665,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Asia ; Freed UN Hostages Say Humbled by Support in Ordeal The UN workers, who helped to run a presidential election won last month by US-backed incumbent Karzai, discussed their ordeal with him at his presidential palace in the morning.","Title: <SPLIT>Description: Asia ; Freed UN Hostages Say Humbled by Support in Ordeal The UN workers, who helped to run a presidential election won last month by US-backed incumbent Karzai, discussed their ordeal with him at his presidential palace in the morning.",0.02544271945953369,0.02544271945953369,0,0,0,200,"Failed"
"Title: <SPLIT>Description: United States 66, Russia 62 Frustrated by fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.","Title: <SPLIT>Description: United States 66, Russia 62 Frustrated by fouls, turnovers and a feisty opponent, the United States desperately looked for help. Then along came Sheryl Swoopes to set things right.",0.45753049850463867,0.45753049850463867,1,1,1,200,"Failed"
"Title: <SPLIT>Description: Four Israeli soldiers killed, Barghuti pulls out of presidential &lt;b&gt;...&lt;/b&gt; RAFAH, Gaza Strip (AFP) - Four Israeli soldiers were killed when Palestinian militants blew up a tunnel under an army post in Gaza, as jailed intifada leader Marwan Barghuti pulled out of the Palestinian elections.","Title: <SPLIT>Description: Four Israeli soldiers killed, Barghuti pulls out of presidential &lt;b&gt;...&lt;/b&gt; RAFAH, Gaza Strip (AFP) - Four Israeli soldiers were killed when Palestinian militants blew up a tunnel under an army post in Gaza, as jailed intifada leader Marwan Barghuti pulled out of the Palestinian elections.",0.045368969440460205,0.045368969440460205,0,0,0,200,"Failed"
"Title: <SPLIT>Description: Four pay price for India [[defeats]] India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the ","Title: <SPLIT>Description: Four pay price for India [[frustration]] India have dropped wicket-keeper Parthiv Patel and batsman Yuvraj Singh for the final Test against Australia. Opening batsman Aakash Chopra and seamer Ajit Agarkar were also left out after India conceded the ",0.5525035858154297,0.8007842302322388,1,2,1,166,"Successful"
"Title: <SPLIT>Description: Austria to Extradite Turkish Underworld [[Figure]]  VIENNA (Reuters) - Convicted Turkish underworld boss  Alaattin Cakici, sought on charges of corruption and extortion,  will be extradited from Austria to Turkey, a district court  ruled on Monday.","Title: <SPLIT>Description: Austria to Extradite Turkish Underworld [[cipher]]  VIENNA (Reuters) - Convicted Turkish underworld boss  Alaattin Cakici, sought on charges of corruption and extortion,  will be extradited from Austria to Turkey, a district court  ruled on Monday.",0.139726459980011,0.16649943590164185,0,0,0,200,"Failed"
"Title: <SPLIT>Description: Tiny telescope #39;s big discovery opens new doors WASHINGTON - A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery.","Title: <SPLIT>Description: Tiny telescope #39;s big discovery opens new doors WASHINGTON - A tiny telescope has spotted a giant planet circling a faraway star, using a technique that could open a new phase of planetary discovery.",0.12095534801483154,0.12095534801483154,3,3,3,200,"Failed"
"Title: <SPLIT>Description: Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar dipped to a four-week low  against the euro on Monday before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the health of the world's  largest economy.","Title: <SPLIT>Description: Dollar Briefly Hits 4-Wk Low Vs Euro  LONDON (Reuters) - The dollar dipped to a four-week low  against the euro on Monday before rising slightly on  profit-taking, but steep oil prices and weak U.S. data  continued to fan worries about the health of the world's  largest economy.",0.6026644706726074,0.6026644706726074,0,0,2,1,"Skipped"
"Title: <SPLIT>Description: The Wayne Rooney era begins at Manchester United Manchester United manager Alex Ferguson calls him the best English player in the last 30 years, and he #39;s expected to debut for the club Tuesday in its Champions League match at Old Trafford against Turkey #39;s Fenerbahce.","Title: <SPLIT>Description: The Wayne Rooney era begins at Manchester United Manchester United manager Alex Ferguson calls him the best English player in the last 30 years, and he #39;s expected to debut for the club Tuesday in its Champions League match at Old Trafford against Turkey #39;s Fenerbahce.",0.38067102432250977,0.38067102432250977,1,1,1,200,"Failed"
"Title: <SPLIT>Description: AA takes soft option on cost cuts PENNY-PINCHING American Airlines is to remove the pillows from half its planes to save \$300,000 (163,000) a year. While the cost savings are small beer compared with the \$4bn a year American has slashed ","Title: <SPLIT>Description: AA takes soft option on cost cuts PENNY-PINCHING American Airlines is to remove the pillows from half its planes to save \$300,000 (163,000) a year. While the cost savings are small beer compared with the \$4bn a year American has slashed ",0.1972009539604187,0.1972009539604187,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Rumors Suggest Photo Ability To Be Added to iPod  quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to show them seemed an obvious oversight that would be corrected once the price of the displays ","Title: <SPLIT>Description: Rumors Suggest Photo Ability To Be Added to iPod  quot;Apple has invested heavily in technology to edit pictures. Not having a portable device to show them seemed an obvious oversight that would be corrected once the price of the displays ",0.8805565237998962,0.8805565237998962,3,3,2,1,"Skipped"
"Title: <SPLIT>Description: US Bells Do Video on Path Blazed by Small Telcos The three largest US local telephone corporations made a splash this summer with plans to sell video services on their voice and data lines in a few years.","Title: <SPLIT>Description: US Bells Do Video on Path Blazed by Small Telcos The three largest US local telephone corporations made a splash this summer with plans to sell video services on their voice and data lines in a few years.",0.7858684659004211,0.7858684659004211,3,3,2,1,"Skipped"
"Title: <SPLIT>Description: 'Nano-needle' operates on cell Scientists have [[performed]] a [[delicate]] [[surgical]] operation on a [[single]] [[living]] [[cell]], [[using]] a [[needle]] that is just a few billionths of a [[metre]] [[wide]].","Title: <SPLIT>Description: 'Nano-needle' operates on cell Scientists have [[execute]] a [[finespun]] [[operative]] operation on a [[bingle]] [[animation]] [[cubicle]], [[apply]] a [[goad]] that is just a few billionths of a [[m]] [[across-the-board]].",0.018659472465515137,0.29154056310653687,3,3,3,200,"Failed"
"Title: <SPLIT>Description: Games hammered with controversy The International Gymnastics Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.","Title: <SPLIT>Description: Games hammered with controversy The International Gymnastics Federation suspended three judges yesterday for a mistake they made in scoring the men #39;s all-around final, but said results would not be changed and Paul Hamm of the United States would keep his gold medal.",0.33129996061325073,0.33129996061325073,1,1,1,200,"Failed"
"Title: <SPLIT>Description: UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s joint best score, a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the \$4.","Title: <SPLIT>Description: UPDATE 1-Rookie Johnson shares Buick lead with Funk Rookie Zach Johnson produced the day #39;s joint best score, a five-under-par 65, to join Fred Funk at the top of the leaderboard after the second round of the \$4.",0.8142275214195251,0.8142275214195251,0,0,1,1,"Skipped"
"Title: <SPLIT>Description: Toile Gets A Makeover The traditional pattern shakes its fussy image as designers give it a new look","Title: <SPLIT>Description: Toile Gets A Makeover The traditional pattern shakes its fussy image as designers give it a new look",0.7257360816001892,0.7257360816001892,0,0,2,1,"Skipped"
"Title: <SPLIT>Description: Motorists Submitting to High Gas Prices (AP) AP - Americans appear to be getting used to paying more to drive  #151; even if it means they have less money to buy other things. For example, Wal-Mart Stores Inc., the world's largest retailer, blamed disappointing sales in August on the fact that shoppers spent more just getting to and from its stores.","Title: <SPLIT>Description: Motorists Submitting to High Gas Prices (AP) AP - Americans appear to be getting used to paying more to drive  #151; even if it means they have less money to buy other things. For example, Wal-Mart Stores Inc., the world's largest retailer, blamed disappointing sales in August on the fact that shoppers spent more just getting to and from its stores.",0.24818164110183716,0.24818164110183716,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Orioles 8, Devil Rays 0 Javy Lopez drove in four runs, Daniel Cabrera became the first rookie to win 10 games this season, and the Baltimore Orioles held the Tampa Bay Devil Rays to two hits in an 8-0 victory.","Title: <SPLIT>Description: Orioles 8, Devil Rays 0 Javy Lopez drove in four runs, Daniel Cabrera became the first rookie to win 10 games this season, and the Baltimore Orioles held the Tampa Bay Devil Rays to two hits in an 8-0 victory.",0.6733593940734863,0.6733593940734863,0,0,1,1,"Skipped"
"Title: <SPLIT>Description: Wake Forest survives at the NIT No. 1 Wake Forest used a 19-5 second half run to take the lead and then held off Arizona 63-60 to win the preseason NIT. Mustafa Shakur had a chance to take the lead in the final seconds, but he missed a runner in the lane.","Title: <SPLIT>Description: Wake Forest survives at the NIT No. 1 Wake Forest used a 19-5 second half run to take the lead and then held off Arizona 63-60 to win the preseason NIT. Mustafa Shakur had a chance to take the lead in the final seconds, but he missed a runner in the lane.",0.2594694495201111,0.2594694495201111,1,1,1,200,"Failed"
"Title: <SPLIT>Description: ""R.I.P. Gary Webb -- Unembedded Reporter The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as """"journalism"""" in today's America. ""","Title: <SPLIT>Description: ""R.I.P. Gary Webb -- Unembedded Reporter The finest journalist ever to get fired for telling the truth is dead at age 49. The official cause of death on the death certificate will be suicide. But, as we shall see, he had much help getting to that point. The story of the life and death of Gary Webb says much about the state of American politics and what passes as """"journalism"""" in today's America. """,0.9790438413619995,0.9790438413619995,0,0,3,1,"Skipped"
"Title: <SPLIT>Description: Small computers can have multiple personalities, too [[BOSTON]] The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor [[chip]] as the brains of a computer. The ...","Title: <SPLIT>Description: Small computers can have multiple personalities, too [[Beantown]] The jury is still out on whether a computer can ever truly be intelligent, but there is no question that it can have multiple personalities. It #39;s just a matter of software. We usually think of the processor [[nick]] as the brains of a computer. The ...",0.1759028434753418,0.27271342277526855,3,3,3,200,"Failed"
"Title: <SPLIT>Description: Happy returns for Cabrera Fly from New York to Colombia on Monday, be with your wife as she has surgery, make sure things are OK there, fly to Boston overnight on Tuesday and hit a game-winning home run in the 12th inning on Wednesday.","Title: <SPLIT>Description: Happy returns for Cabrera Fly from New York to Colombia on Monday, be with your wife as she has surgery, make sure things are OK there, fly to Boston overnight on Tuesday and hit a game-winning home run in the 12th inning on Wednesday.",0.8693737387657166,0.8693737387657166,0,0,1,1,"Skipped"
"Title: <SPLIT>Description: Wall Street Looks Set for a Mixed Start (Reuters) Reuters - Wall Street looked set for a mixed start\on Thursday as oil prices remained near two-week highs and\investors braced for a clutch of economic data and earnings\from high-profile firms like Goldman Sachs  and Nike\.","Title: <SPLIT>Description: Wall Street Looks Set for a Mixed Start (Reuters) Reuters - Wall Street looked set for a mixed start\on Thursday as oil prices remained near two-week highs and\investors braced for a clutch of economic data and earnings\from high-profile firms like Goldman Sachs  and Nike\.",0.019741535186767578,0.019741535186767578,2,2,2,200,"Failed"
"Title: <SPLIT>Description: Sven refuses to criticise Becks Quell surprise: Sven has refused to criticise David Beckham despite the England captain #39;s latest demonstration of his infamous petulance against Wales.","Title: <SPLIT>Description: Sven refuses to criticise Becks Quell surprise: Sven has refused to criticise David Beckham despite the England captain #39;s latest demonstration of his infamous petulance against Wales.",0.679548442363739,0.679548442363739,0,0,1,1,"Skipped"
"Title: <SPLIT>Description: Black Watch troops move into position The first units of a Black Watch battlegroup are due to arrive today in their new positions south of Baghdad as Tony Blair indicated that more British troops may replace them in the American-controlled zone before the end of the year.","Title: <SPLIT>Description: Black Watch troops move into position The first units of a Black Watch battlegroup are due to arrive today in their new positions south of Baghdad as Tony Blair indicated that more British troops may replace them in the American-controlled zone before the end of the year.",0.27168864011764526,0.27168864011764526,0,0,0,200,"Failed"
"Title: <SPLIT>Description: 14 [[dead]] in Kashmir violence [[NEW]] DELHI - [[Fourteen]] people have been killed in Kashmir in an increase of [[violence]] since a [[visit]] by the Indian [[prime]] minister in mid-November.","Title: <SPLIT>Description: 14 [[drained]] in Kashmir violence [[unexampled]] DELHI - [[14]] people have been killed in Kashmir in an increase of [[ferocity]] since a [[chaffer]] by the Indian [[bloom]] minister in mid-November.",0.06689506769180298,0.289051353931427,0,0,0,200,"Failed"
"Title: <SPLIT>Description: India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.","Title: <SPLIT>Description: India seeks new TV bids The Indian Board re-opens the bidding for TV rights after Australian threaten to cancel their tour.",0.9613257050514221,0.9613257050514221,1,1,0,1,"Skipped"
